ID,NAME,PROVINCECODE,PROVINCE,CITYCODE,CITY,COUNTYCODE,COUNTY,TYPE,TYPECODE,ADDRESS,XGCJ,YGCJ,XWGS,YWGS,RATE,COST
B001B0IQX2,武汉理工大学家属院,420000,湖北省,027,武汉市,420111,洪山区,商务住宅;住宅区;宿舍,120303,洪达巷69号,114.343831,30.519483,114.33833224,30.5218468017,,
B001B0IR1B,绿荫苑,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;住宅小区,120302,首义街大东门铁路小区内1号武昌区教育局附近,114.320599,30.53458,114.315136381,30.5369828382,,
B001B0IR49,武铁村,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;住宅小区,120302,水果湖街办事处水果湖八一路,114.337865,30.540769,114.332373792,30.5431369043,,
B001B0IRJF,东湖村军转小区,420000,湖北省,027,武汉市,420111,洪山区,商务住宅;住宅区;住宅小区,120302,八一路483号,114.373606,30.530382,114.368069881,30.5326969297,,21056.00
B001B0IRQ7,武泰闸城市花园小区,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;住宅小区,120302,白沙洲大道特1号,114.297226,30.512836,114.291798664,30.5152868164,,14846.00
B001B0IRWB,建设厅社区,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;住宅小区,120302,洪山街道口商圈中南路18号,114.334998,30.538433,114.329511621,30.5408070958,,57601.00
B001B0ISHU,武昌区卫生局卫生监督所宿舍,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;宿舍,120303,粮道街办事处民主路504号,114.314632,30.543085000000001,114.309178023,30.545496154199999,,
B001B0ISJ4,公汽宿舍,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;宿舍,120303,武泰闸,114.296504,30.551562000000001,114.291074176,30.554001248799999,,21365.00
B001B0ISPL,农垦局宿舍,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;宿舍,120303,都府堤129附3,114.299351,30.552656,114.293917657,30.5550903975,,23125.00
B001B0IT1D,澳门路社区,420000,湖北省,027,武汉市,420102,江岸区,商务住宅;住宅区;住宅小区,120302,球场路4号,114.293871,30.598267,114.288440118,30.6006929702,,16909.00
B001B0ITBL,武汉市第三中学四新分校教工宿舍,420000,湖北省,027,武汉市,420105,汉阳区,商务住宅;住宅区;宿舍,120303,建桥街办事处西大街96号,114.268317,30.546900,114.262907201,30.5493731808,3.0,
B001B0ITHA,人民医院宿舍(张之洞路),420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;宿舍,120303,张之洞路9号,114.295039,30.535235,114.289612259,30.5376820075,,25773.00
B001B0ITJV,桂苑西村东区,420000,湖北省,027,武汉市,420104,硚口区,商务住宅;住宅区;住宅小区,120302,简易路28号,114.217995,30.582337,114.212534863,30.5847856635,,16817.00
B001B0ITN3,安居苑(三角路),420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;住宅小区,120302,三角路与惠安路交汇,114.3334,30.584539,114.327912216,30.5868997015,,16713.00
B001B0ITPR,添乐花园,420000,湖北省,027,武汉市,420102,江岸区,商务住宅;住宅区;住宅小区,120302,三眼桥北路三眼桥小学对面,114.279558,30.616476,114.274137851,30.6189130593,,15625.00
B001B0IUJP,中国人民银行武汉分行宿舍,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;宿舍,120303,东湖路159号,114.362193,30.562557,114.356665259,30.5648758133,,20370.00
B001B0IUPP,井南社区(长丰大道),420000,湖北省,027,武汉市,420104,硚口区,商务住宅;住宅区;住宅小区,120302,二环线入口与汉西路交叉口西北50米,114.229913,30.604506,114.224471939,30.6069571567,,13408.00
B001B0IWZL,鑫成大厦,420000,湖北省,027,武汉市,420102,江岸区,商务住宅;住宅区;住宅小区,120302,-南京路180号,114.289141,30.585919,114.283716002,30.5883564376,,16487.00
B001B0IXGW,金涛铭座,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;住宅小区,120302,千家街18号,114.31745,30.538237,114.311992061,30.5406445498,,19025.00
B001B0IXLZ,联盟小区,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;住宅小区,120302,交通三路与青年园南路交叉口东北方向160米,114.359453,30.608652,114.353924512,30.6109574211,,19741.00
B001B0IY72,中环大厦B座,420000,湖北省,027,武汉市,420102,江岸区,商务住宅;住宅区;住宅区,120300,云林街31号,114.276692,30.595743,114.271275226,30.5981912771,,
B001B0IZEH,罗家庄社区(建设大道),420000,湖北省,027,武汉市,420102,江岸区,商务住宅;住宅区;住宅小区,120302,建设大道846号,114.302431,30.621241,114.296987795,30.6236442538,,18160.00
B001B0IZH1,天梨阁南苑,420000,湖北省,027,武汉市,420102,江岸区,商务住宅;住宅区;住宅小区,120302,黄浦大街259附22号,114.293556,30.620311,114.288123556,30.6227285733,,17045.00
B001B0IZHK,天润·北湖假日,420000,湖北省,027,武汉市,420103,江汉区,商务住宅;住宅区;住宅小区,120302,北湖街办事处新华路271号,114.269457,30.602873,114.264042177,30.6053246973,,21976.00
B001B0IZID,紫藤花园,420000,湖北省,027,武汉市,420103,江汉区,商务住宅;住宅区;住宅小区,120302,唐家墩街办事处香港路241号,114.27884,30.607562,114.273421047,30.6100034277,4.1,
B001B0IZJK,省柴小区,420000,湖北省,027,武汉市,420104,硚口区,商务住宅;住宅区;住宅小区,120302,解放大道柴油机厂,114.196948,30.601346,114.19143728,30.6037577764,,13990.00
B001B0IZLI,杨园新村,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;住宅小区,120302,和平大道753号,114.34799,30.605306,114.342477476,30.6076317151,,17971.00
B001B0IZLS,恒庆花园,420000,湖北省,027,武汉市,420111,洪山区,商务住宅;住宅区;住宅小区,120302,友谊大道536号,114.351954,30.598375,114.346436348,30.6006966106,,15447.00
B001B0IZLV,康裕苑,420000,湖北省,027,武汉市,420107,青山区,商务住宅;住宅区;住宅小区,120302,南干渠街12-8号附近,114.369336,30.61593,114.363796084,30.6182186035,,16355.00
B001B0IZMQ,台北街和美社区,420000,湖北省,027,武汉市,420102,江岸区,商务住宅;住宅区;住宅小区,120302,台北路143号,114.280386,30.595642,114.27496713,30.5980864714,,19892.00
B001B0IZN8,思联花园城,420000,湖北省,027,武汉市,420103,江汉区,商务住宅;住宅区;住宅小区,120302,常青街办事处常青街常青路267号,114.247965,30.615578,114.242543496,30.6180319222,,15047.00
B001B0IZVO,浩海丰太花园,420000,湖北省,027,武汉市,420103,江汉区,商务住宅;住宅区;住宅小区,120302,红旗渠路133号,114.256646,30.626112,114.251228302,30.628560692,,
B001B0IZX1,玉翠苑,420000,湖北省,027,武汉市,420107,青山区,商务住宅;住宅区;住宅小区,120302,随州街6号,114.388663,30.624363,114.383111302,30.6266300255,,16444.00
B001B0IZY6,涂家岭兰苑小区,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;住宅小区,120302,丁字桥路29号,114.333945,30.528839,114.328461164,30.5312182512,,19047.00
B001B0J00Y,多闻社区,420000,湖北省,027,武汉市,420103,江汉区,商务住宅;住宅区;住宅小区,120302,民主一街21附19,114.280270,30.577405,114.274852775,30.5798565384,,18361.00
B001B0J07A,红燕社区,420000,湖北省,027,武汉市,420104,硚口区,商务住宅;住宅区;住宅小区,120302,利济南路靠中山大道,114.271393,30.568796,114.265980632,30.571259152,,15305.00
B001B0J09G,王家巷社区,420000,湖北省,027,武汉市,420103,江汉区,商务住宅;住宅区;住宅小区,120302,民权路8号,114.293838,30.570637,114.288409537,30.5730734781,,21526.00
B001B0J0A5,江宏别墅小区,420000,湖北省,027,武汉市,420111,洪山区,商务住宅;住宅区;住宅小区,120302,雄楚大道32号,114.317233,30.519642,114.311777009,30.5220559866,,19833.00
B001B0J0AX,和盛世家(梨园侧路),420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;住宅小区,120302,东冶路,114.369439,30.580297,114.363902106,30.5825994248,,22298.00
B001B0J0C7,逸景苑,420000,湖北省,027,武汉市,420111,洪山区,商务住宅;住宅区;住宅小区,120302,珞狮路206号,114.348475,30.514377,114.342969678,30.5167341053,,19902.00
B001B0J0E7,汉宜社区,420000,湖北省,027,武汉市,420104,硚口区,商务住宅;住宅区;住宅小区,120302,仁寿路6号,114.241546,30.574463,114.236122383,30.5769317123,,20672.00
B001B0J6TT,金荷花园特一号,420000,湖北省,027,武汉市,420114,蔡甸区,商务住宅;住宅区;住宅小区,120302,观湖路1附9号附近,114.156426,30.493378,114.150809966,30.495752822899998,,11200.00
B001B0J7HO,东风·阳光城银杏苑,420000,湖北省,027,武汉市,420114,蔡甸区,商务住宅;住宅区;住宅小区,120302,观湖路7号,114.15311,30.493858,114.147484695,30.4962268151,,14516.00
B001B0JBCT,胜景华庭,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;住宅区,120300,丁字桥路35号,114.332123,30.526392000000001,114.326642346,30.528775511799999,,
B001B0JDH9,营北社区,420000,湖北省,027,武汉市,420103,江汉区,商务住宅;住宅区;住宅小区,120302,建设大道399号,114.247751,30.585583,114.242331922,30.5880487193,,18109.00
B001B0JFBK,复兴路小区,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;住宅小区,120302,复兴路93号附近,114.301506,30.536061,114.296071358,30.5384975344,,18804.00
B001B0JHGZ,古田帝园,420000,湖北省,027,武汉市,420104,硚口区,商务住宅;住宅区;住宅小区,120302,古田四路32号,114.214315,30.592816,114.208846399,30.5952563382,,16647.00
B001B0JHKE,阳光年华,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;住宅小区,120302,中南二路57号,114.325319,30.542593,114.31984806,30.5449841805,,25805.00
B001B0JHMW,江花庭院,420000,湖北省,027,武汉市,420102,江岸区,商务住宅;住宅区;住宅小区,120302,中山大道1011号,114.302116,30.597638,114.296675249,30.6000512677,,46533.00
B001B0JI0T,水塔街东民社区,420000,湖北省,027,武汉市,420103,江汉区,商务住宅;住宅区;住宅小区,120302,前进五路与江汉四路交叉口西100米,114.28516387939453,30.58198356628418,114.27974700927734,30.584428787231445,,16087.00
B001B0JI6I,崇仁新都,420000,湖北省,027,武汉市,420104,硚口区,商务住宅;住宅区;住宅小区,120302,中山大道192号,114.262535,30.568769,114.257123527,30.5712378818,,17734.00
B001B0JIGI,育才小学宿舍,420000,湖北省,027,武汉市,420102,江岸区,商务住宅;住宅区;宿舍,120303,[],114.285590,30.608482,114.280166203,30.6109152618,,34215.00
B001B0JIL9,祥泰家园,420000,湖北省,027,武汉市,420112,东西湖区,商务住宅;住宅区;住宅小区,120302,吴家山二支沟621终点站前行100米,114.154693,30.630451,114.149060047,30.6327739243,,12310.00
B001B0JIMF,叠翠园,420000,湖北省,027,武汉市,420114,蔡甸区,商务住宅;住宅区;住宅小区,120302,后官湖大道与枫树一路交汇处,114.125599,30.473157,114.119908765,30.475491604,,11491.00
B001B0JL9J,跃进小区,420000,湖北省,027,武汉市,420112,东西湖区,商务住宅;住宅区;住宅小区,120302,径河农场跃进小区,114.164035,30.681093,114.158424143,30.6834104831,,9066.00
B001B0JLPY,国龙·鑫江花园东区,420000,湖北省,027,武汉市,420114,蔡甸区,商务住宅;住宅区;住宅小区,120302,工农路37号,114.04327,30.582969,114.037565106,30.5853188708,,8234.00
B001B0JM53,联通佳苑,420000,湖北省,027,武汉市,420112,东西湖区,商务住宅;住宅区;住宅小区,120302,马池路工业学院新校区对面,114.230533,30.656264,114.225088401,30.6586938076,,13792.00
B001B0JMCD,恋湖家园,420000,湖北省,027,武汉市,420112,东西湖区,商务住宅;住宅区;住宅小区,120302,金山大道环湖路8号,114.211571,30.655233,114.206091045,30.6576439383,,13666.00
B001B0JN06,孙家畈小区,420000,湖北省,027,武汉市,420114,蔡甸区,商务住宅;住宅区;住宅小区,120302,蔡甸街金家6号,114.035739,30.57075,114.030050289,30.5731225721,,7441.00
B001B0JN0W,太子湖畔·星苑,420000,湖北省,027,武汉市,420105,汉阳区,商务住宅;住宅区;住宅小区,120302,蔷薇路,114.19799041748047,30.512289047241211,114.19248962402344,30.514734268188477,,11156.00
B001B0JN39,丽水新城,420000,湖北省,027,武汉市,420114,蔡甸区,商务住宅;住宅区;住宅小区,120302,博奇路11号,114.044562,30.578656,114.038855104,30.5810045482,,8861.00
B001B0JN3A,丽景雅苑小区南区,420000,湖北省,027,武汉市,420114,蔡甸区,商务住宅;住宅区;住宅小区,120302,蔡姚路76号,114.033518,30.571768,114.027834011,30.5741458701,,7270.00
B001B0JN83,大华·南湖公园世家东区,420000,湖北省,027,武汉市,420111,洪山区,商务住宅;住宅区;住宅小区,120302,珞狮南路517号,114.336941,30.493406,114.331455385,30.495790445600001,,23442.00
B001B0JNEQ,中谷苑,420000,湖北省,027,武汉市,420115,江夏区,商务住宅;住宅区;住宅小区,120302,龙城路,114.38233,30.46475,114.37679421,30.4670756268,,16039.00
B001B0JNJJ,武汉市技监局洪山分局宿舍,420000,湖北省,027,武汉市,420111,洪山区,商务住宅;住宅区;宿舍,120303,鲁磨路199号,114.398412,30.510376,114.392870821,30.5126805801,,
B001B0JO70,水蓝郡,420000,湖北省,027,武汉市,420115,江夏区,商务住宅;住宅区;住宅小区,120302,水蓝路(南湖大道),114.375202,30.468952,114.369670031,30.4712833066,,22829.00
B001B0JOHW,竹叶苑,420000,湖北省,027,武汉市,420102,江岸区,商务住宅;住宅区;住宅小区,120302,后湖街办事处正义路11号,114.296595,30.634393,114.291157919,30.6368001038,,14197.00
B001B0JOIU,银湖御园,420000,湖北省,027,武汉市,420112,东西湖区,商务住宅;住宅区;住宅小区,120302,环湖东路6号,114.214463,30.629997,114.208991489,30.6324225058,,13757.00
B001B0JOIZ,华星花园,420000,湖北省,027,武汉市,420112,东西湖区,商务住宅;住宅区;住宅小区,120302,革新大道582号,114.143532,30.612569,114.13787067,30.6148805809,,10340.00
B001B0JRTC,星海虹城,420000,湖北省,027,武汉市,420106,武昌区,商务住宅;住宅区;住宅小区,120302,民主二路58号,114.32865,30.551062,114.323172886,30.5534439106,,29853.00
B001B0AC6T,天兴洲绿岛小区,420000,湖北省,027,武汉市,420111,洪山区,商务住宅;住宅区;住宅小区,120302,北洋桥路,114.405782,30.603466,114.400236118,30.6057377493,,12231.00
B001B0ADEB,西湖小区,420000,湖北省,027,武汉市,420107,青山区,商务住宅;住宅区;住宅小区,120302,武东中路132号,114.456277,30.572369,114.450829129,30.5747158581,,10639.00
B001B0B5QM,列电社区,420000,湖北省,027,武汉市,420111,洪山区,商务住宅;住宅区;住宅小区,120302,江盛路110号,114.294643,30.505951,114.289219222,30.5084078565,,14698.00
B001B0JWA1,同馨花园(工农路),420000,湖北省,027,武汉市,420114,蔡甸区,商务住宅;住宅区;住宅小区,120302,同心路51号,114.04009,30.576059,114.034391854,30.5784189145,,7858.00
B001B0JX5D,加州阳光(加州阳光美食街),420000,湖北省,027,武汉市,420111,洪山区,商务住宅;住宅区;住宅小区,120302,光谷街2号,114.404576,30.504878,114.399037994,30.5071840128,,25296.00
B001B0JXMW,新域柠檬特区,420000,湖北省,027,武汉市,420111,洪山区,商务住宅;住宅区;住宅小区,120302,阜刀泉路410号,114.394456,30.504927,114.38891454,30.5072342477,3.0,
B001B0K26P,志高花园,420000,湖北省,027,武汉市,420114,蔡甸区,商务住宅;住宅区;住宅小区,120302,拥军路2,114.022927,30.586605,114.017266545,30.5890060174,,7158.00
